,Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Precipitation,Wind Speed,Visibility,Cloud Cover,Relative Humidity,Conditions,Clear,Overcast,Partially cloudy,Rain,"Rain, Overcast","Rain, Partially cloudy",Snow,"Snow, Overcast","Snow, Partially cloudy"
5427,russia,05/15/1986,70.4,44.6,57.8,0.0,11.4,4.1,13.0,68.29,Clear,1,0,0,0,0,0,0,0,0
5428,russia,05/16/1986,74.4,51.8,64.7,0.0,13.9,6.2,15.8,52.46,Clear,1,0,0,0,0,0,0,0,0
5429,russia,05/17/1986,71.3,55.4,64.1,0.0,13.5,6.4,34.0,59.96,Partially cloudy,0,0,1,0,0,0,0,0,0
5430,russia,05/18/1986,65.3,50.9,57.3,0.0,17.2,6.4,59.8,61.41,Partially cloudy,0,0,1,0,0,0,0,0,0
5431,russia,05/19/1986,63.6,41.8,54.9,0.0,11.4,6.3,22.7,52.35,Clear,1,0,0,0,0,0,0,0,0
5432,russia,05/20/1986,64.5,47.4,57.0,0.0,7.1,6.3,42.7,57.63,Partially cloudy,0,0,1,0,0,0,0,0,0
5433,russia,05/21/1986,68.2,49.0,57.9,0.0,10.4,6.0,62.0,69.74,Partially cloudy,0,0,1,0,0,0,0,0,0
5434,russia,05/22/1986,60.8,51.9,55.7,0.0,9.0,4.8,69.6,82.82,Partially cloudy,0,0,1,0,0,0,0,0,0
5435,russia,05/23/1986,72.0,44.6,59.8,0.0,8.1,4.8,9.0,64.87,Clear,1,0,0,0,0,0,0,0,0
5436,russia,05/24/1986,71.6,52.7,63.3,0.0,6.9,6.2,22.9,52.64,Clear,1,0,0,0,0,0,0,0,0
5437,russia,05/25/1986,77.6,48.2,65.5,0.0,15.1,6.0,9.5,60.47,Clear,1,0,0,0,0,0,0,0,0
5438,russia,05/26/1986,65.9,51.9,57.8,0.0,18.3,6.5,53.8,63.74,Partially cloudy,0,0,1,0,0,0,0,0,0
5439,russia,05/27/1986,72.6,47.3,60.1,0.0,20.2,6.2,35.5,65.31,Partially cloudy,0,0,1,0,0,0,0,0,0
5440,russia,05/28/1986,70.7,47.2,61.7,0.0,12.9,6.2,5.3,37.23,Clear,1,0,0,0,0,0,0,0,0
5441,russia,05/29/1986,83.6,53.5,69.6,0.0,14.9,6.2,3.9,50.16,Clear,1,0,0,0,0,0,0,0,0
5442,russia,05/30/1986,84.6,59.0,72.7,0.0,16.1,6.4,26.2,51.94,Partially cloudy,0,0,1,0,0,0,0,0,0
5443,russia,05/31/1986,74.2,57.3,67.0,0.0,12.9,6.3,23.4,66.07,Clear,1,0,0,0,0,0,0,0,0
5444,russia,06/01/1986,80.4,57.2,67.4,0.0,13.5,6.2,45.6,71.63,Partially cloudy,0,0,1,0,0,0,0,0,0
5445,russia,06/02/1986,86.1,60.9,72.9,0.0,14.7,5.9,39.6,65.62,Partially cloudy,0,0,1,0,0,0,0,0,0
5446,russia,06/03/1986,82.4,60.8,70.7,0.0,16.1,5.9,26.5,65.88,Partially cloudy,0,0,1,0,0,0,0,0,0
5447,russia,06/04/1986,77.6,59.9,68.8,0.0,9.6,4.8,54.7,74.69,Partially cloudy,0,0,1,0,0,0,0,0,0
5448,russia,06/05/1986,79.2,58.1,68.2,0.0,8.1,5.1,42.9,75.31,Partially cloudy,0,0,1,0,0,0,0,0,0
5449,russia,06/06/1986,80.1,61.7,69.2,0.0,14.7,4.4,70.5,82.56,Partially cloudy,0,0,1,0,0,0,0,0,0
5450,russia,06/07/1986,81.6,61.8,71.8,0.0,15.1,5.7,38.4,76.38,Partially cloudy,0,0,1,0,0,0,0,0,0
5451,russia,06/08/1986,81.5,63.6,73.7,0.0,12.7,6.1,49.7,72.65,Partially cloudy,0,0,1,0,0,0,0,0,0
5452,russia,06/09/1986,79.7,62.8,69.7,0.0,9.7,5.3,70.4,79.95,Partially cloudy,0,0,1,0,0,0,0,0,0
5453,russia,06/10/1986,78.9,62.6,71.1,0.0,11.4,5.2,24.0,70.17,Clear,1,0,0,0,0,0,0,0,0
5454,russia,06/11/1986,77.0,58.2,68.8,0.0,12.6,6.2,8.6,58.15,Clear,1,0,0,0,0,0,0,0,0
5455,russia,06/12/1986,78.4,55.5,68.7,0.0,9.2,6.2,0.0,58.95,Clear,1,0,0,0,0,0,0,0,0
5456,russia,06/13/1986,81.5,56.3,70.7,0.0,9.2,6.1,7.7,60.51,Clear,1,0,0,0,0,0,0,0,0
5457,russia,06/14/1986,79.7,61.6,68.7,0.0,14.9,6.0,36.9,71.69,Partially cloudy,0,0,1,0,0,0,0,0,0
5458,russia,06/15/1986,71.7,53.7,64.8,0.0,17.2,6.1,33.9,56.32,Partially cloudy,0,0,1,0,0,0,0,0,0
5459,russia,06/16/1986,68.1,57.3,62.9,0.0,18.8,6.4,24.4,53.41,Clear,1,0,0,0,0,0,0,0,0
5460,russia,06/17/1986,65.2,50.1,58.7,0.0,20.0,6.3,24.4,51.64,Clear,1,0,0,0,0,0,0,0,0
5461,russia,06/18/1986,67.5,51.0,59.8,0.0,16.0,5.5,31.1,53.38,Partially cloudy,0,0,1,0,0,0,0,0,0
5462,russia,06/19/1986,80.7,47.3,66.1,0.0,8.1,6.1,6.1,57.19,Clear,1,0,0,0,0,0,0,0,0
5463,russia,06/20/1986,84.3,61.7,73.8,0.0,16.1,6.4,27.7,55.83,Partially cloudy,0,0,1,0,0,0,0,0,0
5464,russia,06/21/1986,75.8,60.9,67.8,0.0,18.3,6.4,40.4,66.1,Partially cloudy,0,0,1,0,0,0,0,0,0
5465,russia,06/22/1986,61.7,53.7,57.9,0.0,13.9,6.5,77.2,75.34,Overcast,0,1,0,0,0,0,0,0,0
5466,russia,06/23/1986,53.7,48.3,50.1,0.0,26.2,3.0,82.3,94.15,Overcast,0,1,0,0,0,0,0,0,0
5467,russia,06/24/1986,52.0,47.4,49.6,0.0,10.8,3.4,94.5,91.33,Overcast,0,1,0,0,0,0,0,0,0
5468,russia,06/25/1986,53.8,48.3,50.8,0.0,16.6,3.6,88.1,92.12,Overcast,0,1,0,0,0,0,0,0,0
5469,russia,06/26/1986,57.6,49.8,52.3,0.0,10.2,5.1,94.1,87.42,Overcast,0,1,0,0,0,0,0,0,0
5470,russia,06/27/1986,67.2,49.1,58.5,0.0,9.0,5.3,45.1,72.03,Partially cloudy,0,0,1,0,0,0,0,0,0
5471,russia,06/28/1986,70.8,50.1,61.6,0.0,6.9,5.5,44.1,70.82,Partially cloudy,0,0,1,0,0,0,0,0,0
5472,russia,06/29/1986,73.9,51.8,63.9,0.0,9.2,5.5,28.1,69.01,Partially cloudy,0,0,1,0,0,0,0,0,0
5473,russia,06/30/1986,68.3,55.5,60.6,0.0,16.1,6.0,55.4,77.5,Partially cloudy,0,0,1,0,0,0,0,0,0
5474,russia,07/01/1986,63.5,52.8,59.5,0.0,20.0,6.3,43.8,61.5,Partially cloudy,0,0,1,0,0,0,0,0,0
5475,russia,07/02/1986,66.3,43.8,55.9,0.0,17.2,6.3,14.6,56.51,Clear,1,0,0,0,0,0,0,0,0
5476,russia,07/03/1986,70.0,55.4,62.6,0.0,17.2,6.4,40.2,58.16,Partially cloudy,0,0,1,0,0,0,0,0,0
5477,russia,07/04/1986,68.9,41.9,56.3,0.0,7.1,6.2,3.1,56.34,Clear,1,0,0,0,0,0,0,0,0
5478,russia,07/05/1986,77.1,49.1,63.5,0.0,16.0,6.3,35.8,71.25,Partially cloudy,0,0,1,0,0,0,0,0,0
5479,russia,07/06/1986,78.0,58.1,69.4,0.0,13.9,5.9,30.3,65.18,Partially cloudy,0,0,1,0,0,0,0,0,0
5480,russia,07/07/1986,85.7,61.7,74.5,0.0,17.2,5.2,18.2,65.4,Clear,1,0,0,0,0,0,0,0,0
5481,russia,07/08/1986,84.3,67.2,74.1,0.0,13.9,6.2,14.8,67.78,Clear,1,0,0,0,0,0,0,0,0
5482,russia,07/09/1986,77.9,65.4,70.9,0.0,11.4,5.9,60.6,73.81,Partially cloudy,0,0,1,0,0,0,0,0,0
5483,russia,07/10/1986,76.5,62.7,68.2,0.0,15.1,4.3,70.3,83.38,Partially cloudy,0,0,1,0,0,0,0,0,0
5484,russia,07/11/1986,60.9,51.9,54.4,0.0,23.0,3.5,81.7,92.22,Overcast,0,1,0,0,0,0,0,0,0
5485,russia,07/12/1986,55.7,51.9,52.7,0.0,20.7,5.9,81.8,84.21,Overcast,0,1,0,0,0,0,0,0,0
5486,russia,07/13/1986,56.4,50.9,53.5,0.0,17.6,6.2,75.8,83.92,Overcast,0,1,0,0,0,0,0,0,0
5487,russia,07/14/1986,61.7,53.7,56.7,0.0,17.2,6.5,85.4,79.65,Overcast,0,1,0,0,0,0,0,0,0
5488,russia,07/15/1986,61.2,50.9,55.8,0.0,11.4,6.0,72.2,85.32,Partially cloudy,0,0,1,0,0,0,0,0,0
5489,russia,07/16/1986,63.6,53.7,58.7,0.0,13.5,4.9,78.9,87.65,Overcast,0,1,0,0,0,0,0,0,0
5490,russia,07/17/1986,67.6,54.6,60.6,0.0,10.2,5.6,54.2,84.31,Partially cloudy,0,0,1,0,0,0,0,0,0
5491,russia,07/18/1986,71.7,52.8,63.0,0.0,11.4,5.8,28.5,75.54,Partially cloudy,0,0,1,0,0,0,0,0,0
5492,russia,07/19/1986,74.3,54.5,64.3,0.0,15.1,5.9,24.4,68.1,Clear,1,0,0,0,0,0,0,0,0
5493,russia,07/20/1986,78.4,56.7,68.0,0.0,10.6,5.8,11.9,69.13,Clear,1,0,0,0,0,0,0,0,0
5494,russia,07/21/1986,77.5,59.1,67.5,0.0,11.4,6.2,45.2,77.76,Partially cloudy,0,0,1,0,0,0,0,0,0
5495,russia,07/22/1986,68.6,59.1,63.3,0.0,17.2,4.9,70.2,84.13,Partially cloudy,0,0,1,0,0,0,0,0,0
5496,russia,07/23/1986,70.9,53.7,62.7,0.0,11.4,6.3,19.6,69.96,Clear,1,0,0,0,0,0,0,0,0
5497,russia,07/24/1986,74.6,52.7,64.7,0.0,3.8,5.9,19.4,69.02,Clear,1,0,0,0,0,0,0,0,0
5498,russia,07/25/1986,76.2,55.5,66.1,0.0,13.5,4.9,17.2,68.47,Clear,1,0,0,0,0,0,0,0,0
5499,russia,07/26/1986,76.1,53.6,65.3,0.0,12.6,6.0,12.6,65.09,Clear,1,0,0,0,0,0,0,0,0
5500,russia,07/27/1986,77.1,53.7,66.1,0.0,5.9,6.1,14.0,65.91,Clear,1,0,0,0,0,0,0,0,0
5501,russia,07/28/1986,79.8,54.5,67.8,0.0,10.4,5.8,25.7,69.95,Partially cloudy,0,0,1,0,0,0,0,0,0
5502,russia,07/29/1986,78.5,57.3,68.0,0.0,13.9,5.6,38.0,73.1,Partially cloudy,0,0,1,0,0,0,0,0,0
5503,russia,07/30/1986,75.3,57.3,67.2,0.0,10.4,6.3,31.6,70.38,Partially cloudy,0,0,1,0,0,0,0,0,0
5504,russia,07/31/1986,73.5,53.7,64.9,0.0,16.0,5.8,24.9,69.24,Clear,1,0,0,0,0,0,0,0,0
5505,russia,08/01/1986,76.8,53.7,65.4,0.0,9.2,6.0,9.8,68.34,Clear,1,0,0,0,0,0,0,0,0
5506,russia,08/02/1986,78.0,58.1,68.9,0.0,12.6,5.8,19.7,68.85,Clear,1,0,0,0,0,0,0,0,0
5507,russia,08/03/1986,78.0,59.0,69.2,0.0,14.7,6.2,26.6,72.04,Partially cloudy,0,0,1,0,0,0,0,0,0
5508,russia,08/04/1986,76.1,55.5,66.9,0.0,12.3,6.2,19.5,65.19,Clear,1,0,0,0,0,0,0,0,0
5509,russia,08/05/1986,76.1,58.1,67.5,0.0,11.4,6.2,3.5,65.49,Clear,1,0,0,0,0,0,0,0,0
5510,russia,08/06/1986,80.7,55.5,69.0,0.0,11.4,6.0,9.7,67.77,Clear,1,0,0,0,0,0,0,0,0
5511,russia,08/07/1986,75.3,61.7,68.6,0.0,11.4,6.3,13.1,62.44,Clear,1,0,0,0,0,0,0,0,0
5512,russia,08/08/1986,77.2,52.7,65.7,0.0,6.8,6.1,0.4,62.99,Clear,1,0,0,0,0,0,0,0,0
5513,russia,08/09/1986,81.5,55.4,68.9,0.0,10.4,5.9,7.3,66.33,Clear,1,0,0,0,0,0,0,0,0
5514,russia,08/10/1986,78.5,60.8,69.0,0.0,12.7,5.5,35.0,73.43,Partially cloudy,0,0,1,0,0,0,0,0,0
5515,russia,08/11/1986,73.5,59.1,65.8,0.0,13.5,5.6,38.4,69.48,Partially cloudy,0,0,1,0,0,0,0,0,0
5516,russia,08/12/1986,73.5,51.8,63.6,0.0,13.9,6.1,16.5,66.18,Clear,1,0,0,0,0,0,0,0,0
5517,russia,08/13/1986,71.7,54.6,62.0,0.0,6.9,4.3,47.8,81.54,Partially cloudy,0,0,1,0,0,0,0,0,0
5518,russia,08/14/1986,62.4,56.3,59.7,0.0,16.0,2.6,97.5,94.56,Overcast,0,1,0,0,0,0,0,0,0
5519,russia,08/15/1986,54.6,46.5,51.1,0.0,20.2,4.6,93.9,89.67,Overcast,0,1,0,0,0,0,0,0,0
5520,russia,08/16/1986,57.2,45.6,50.1,0.0,16.1,6.5,70.2,73.6,Partially cloudy,0,0,1,0,0,0,0,0,0
5521,russia,08/17/1986,58.8,39.2,50.2,0.0,8.1,5.2,49.0,81.69,Partially cloudy,0,0,1,0,0,0,0,0,0
5522,russia,08/18/1986,60.3,53.7,56.2,0.0,9.2,2.1,69.8,91.96,Partially cloudy,0,0,1,0,0,0,0,0,0
5523,russia,08/19/1986,68.1,56.3,60.2,0.0,13.9,3.6,60.9,84.2,Partially cloudy,0,0,1,0,0,0,0,0,0
5524,russia,08/20/1986,70.2,49.1,59.7,0.0,6.9,5.3,32.0,75.49,Partially cloudy,0,0,1,0,0,0,0,0,0
5525,russia,08/21/1986,63.3,54.5,57.5,0.0,19.2,5.1,51.7,86.05,Partially cloudy,0,0,1,0,0,0,0,0,0
5526,russia,08/22/1986,55.9,50.1,53.1,0.0,11.4,4.3,76.4,92.14,Overcast,0,1,0,0,0,0,0,0,0
5527,russia,08/23/1986,62.7,46.4,54.3,0.0,16.1,4.6,57.8,83.57,Partially cloudy,0,0,1,0,0,0,0,0,0
5528,russia,08/24/1986,70.8,52.5,61.8,0.0,20.9,6.1,41.8,71.04,Partially cloudy,0,0,1,0,0,0,0,0,0
5529,russia,08/25/1986,66.3,55.5,61.1,0.0,12.9,6.2,57.2,70.69,Partially cloudy,0,0,1,0,0,0,0,0,0
5530,russia,08/26/1986,55.8,48.3,52.1,0.0,17.2,4.6,85.9,92.05,Overcast,0,1,0,0,0,0,0,0,0
5531,russia,08/27/1986,60.4,45.6,52.7,0.0,22.1,6.2,56.1,77.37,Partially cloudy,0,0,1,0,0,0,0,0,0
5532,russia,08/28/1986,62.9,46.4,55.1,0.0,10.4,5.4,47.1,84.26,Partially cloudy,0,0,1,0,0,0,0,0,0
5533,russia,08/29/1986,73.2,53.5,62.3,0.0,5.9,4.3,45.3,81.79,Partially cloudy,0,0,1,0,0,0,0,0,0
5534,russia,08/30/1986,75.7,54.6,64.1,0.0,13.9,3.9,31.4,75.76,Partially cloudy,0,0,1,0,0,0,0,0,0
5535,russia,08/31/1986,76.2,49.1,62.9,0.0,28.0,5.3,40.7,73.65,Partially cloudy,0,0,1,0,0,0,0,0,0
5536,russia,09/01/1986,57.3,50.0,53.6,0.0,25.2,6.7,73.1,74.06,Partially cloudy,0,0,1,0,0,0,0,0,0
5537,russia,09/02/1986,58.7,46.5,52.7,0.0,17.3,6.4,68.7,79.51,Partially cloudy,0,0,1,0,0,0,0,0,0
5538,russia,09/03/1986,61.4,50.9,54.3,0.0,17.0,5.3,73.7,83.42,Partially cloudy,0,0,1,0,0,0,0,0,0
5539,russia,09/04/1986,62.0,48.3,54.6,0.0,12.6,4.5,69.3,81.6,Partially cloudy,0,0,1,0,0,0,0,0,0
5540,russia,09/05/1986,59.1,47.3,55.5,0.0,15.1,6.1,68.9,75.77,Partially cloudy,0,0,1,0,0,0,0,0,0
5541,russia,09/06/1986,59.3,41.0,49.4,0.0,14.9,5.0,47.6,86.84,Partially cloudy,0,0,1,0,0,0,0,0,0
5542,russia,09/07/1986,59.1,48.3,53.5,0.0,16.1,5.3,68.4,79.46,Partially cloudy,0,0,1,0,0,0,0,0,0
5543,russia,09/08/1986,58.4,49.1,53.5,0.01,15.1,5.1,72.0,77.44,"Rain, Partially cloudy",0,0,0,0,0,1,0,0,0
5544,russia,09/09/1986,58.1,44.6,50.1,0.0,17.2,6.1,29.0,74.5,Partially cloudy,0,0,1,0,0,0,0,0,0
5545,russia,09/10/1986,60.9,39.2,49.8,0.0,4.9,5.9,24.1,73.62,Clear,1,0,0,0,0,0,0,0,0
5546,russia,09/11/1986,60.3,38.3,50.0,0.0,17.2,5.5,28.0,73.43,Partially cloudy,0,0,1,0,0,0,0,0,0
5547,russia,09/12/1986,57.2,46.4,53.9,0.0,11.8,5.6,75.8,76.59,Overcast,0,1,0,0,0,0,0,0,0
5548,russia,09/13/1986,55.5,47.3,50.9,0.0,12.7,3.2,86.8,91.49,Overcast,0,1,0,0,0,0,0,0,0
5549,russia,09/14/1986,56.2,41.1,47.4,0.0,12.3,4.6,38.8,80.83,Partially cloudy,0,0,1,0,0,0,0,0,0
5550,russia,09/15/1986,55.4,33.8,45.3,0.0,17.2,5.0,25.3,76.05,Partially cloudy,0,0,1,0,0,0,0,0,0
5551,russia,09/16/1986,63.5,47.6,53.3,0.0,20.9,4.7,88.7,83.77,Overcast,0,1,0,0,0,0,0,0,0
5552,russia,09/17/1986,55.2,42.8,47.8,0.0,18.3,5.9,39.8,76.92,Partially cloudy,0,0,1,0,0,0,0,0,0
5553,russia,09/18/1986,58.2,37.4,47.0,0.0,10.2,6.0,25.5,76.61,Partially cloudy,0,0,1,0,0,0,0,0,0
5554,russia,09/19/1986,48.1,41.0,44.7,0.0,18.3,5.5,76.4,87.3,Overcast,0,1,0,0,0,0,0,0,0
5555,russia,09/20/1986,47.4,37.5,42.2,0.0,19.0,5.9,80.2,82.72,Overcast,0,1,0,0,0,0,0,0,0
5556,russia,09/21/1986,48.4,42.8,45.4,0.0,23.3,5.7,78.0,89.38,Overcast,0,1,0,0,0,0,0,0,0
5557,russia,09/22/1986,52.8,41.9,47.9,0.0,21.4,5.0,82.1,92.08,Overcast,0,1,0,0,0,0,0,0,0
5558,russia,09/23/1986,46.8,41.1,43.6,0.0,19.7,5.6,83.6,90.24,Overcast,0,1,0,0,0,0,0,0,0
5559,russia,09/24/1986,42.9,37.5,40.6,0.0,14.7,6.1,71.4,80.27,Partially cloudy,0,0,1,0,0,0,0,0,0
5560,russia,09/25/1986,43.8,31.2,37.5,0.0,14.7,6.2,56.1,78.23,Partially cloudy,0,0,1,0,0,0,0,0,0
5561,russia,09/26/1986,42.6,32.9,36.4,0.0,17.8,5.0,76.4,85.11,Overcast,0,1,0,0,0,0,0,0,0
5562,russia,09/27/1986,36.3,31.2,33.2,0.0,17.2,4.7,59.8,87.44,Partially cloudy,0,0,1,0,0,0,0,0,0
5563,russia,09/28/1986,36.0,27.6,31.5,0.0,17.2,6.2,54.8,80.48,Partially cloudy,0,0,1,0,0,0,0,0,0
5564,russia,09/29/1986,37.9,24.8,32.2,0.0,18.8,4.4,45.7,89.92,Partially cloudy,0,0,1,0,0,0,0,0,0
5565,russia,09/30/1986,45.5,35.7,40.8,0.0,17.8,5.6,85.6,90.57,Overcast,0,1,0,0,0,0,0,0,0
5566,russia,10/01/1986,43.3,29.3,37.7,0.0,11.7,6.4,42.7,68.46,Partially cloudy,0,0,1,0,0,0,0,0,0
5567,russia,10/02/1986,50.7,41.9,46.3,0.0,13.6,4.3,79.4,90.17,Overcast,0,1,0,0,0,0,0,0,0
5568,russia,10/03/1986,56.0,45.5,51.1,0.0,17.8,4.3,71.5,80.43,Partially cloudy,0,0,1,0,0,0,0,0,0
5569,russia,10/04/1986,48.0,34.7,41.8,0.0,12.7,6.3,45.1,77.69,Partially cloudy,0,0,1,0,0,0,0,0,0
5570,russia,10/05/1986,41.1,36.5,38.7,0.0,16.6,5.9,81.1,89.8,Overcast,0,1,0,0,0,0,0,0,0
5571,russia,10/06/1986,40.2,30.3,35.1,0.0,18.3,6.4,73.1,74.46,Partially cloudy,0,0,1,0,0,0,0,0,0
5572,russia,10/07/1986,42.9,23.0,31.7,0.0,5.9,6.0,3.7,71.33,Clear,1,0,0,0,0,0,0,0,0
5573,russia,10/08/1986,40.2,26.6,33.3,0.0,15.1,5.5,53.7,82.15,Partially cloudy,0,0,1,0,0,0,0,0,0
5574,russia,10/09/1986,36.2,30.3,32.6,0.0,19.2,5.2,82.1,80.19,Overcast,0,1,0,0,0,0,0,0,0
5575,russia,10/10/1986,40.7,30.3,34.4,0.0,20.9,5.2,59.0,73.29,Partially cloudy,0,0,1,0,0,0,0,0,0
5576,russia,10/11/1986,44.6,30.3,35.8,0.0,10.4,4.9,65.2,78.5,Partially cloudy,0,0,1,0,0,0,0,0,0
5577,russia,10/12/1986,45.7,32.1,35.0,0.0,19.1,5.8,82.9,78.06,Overcast,0,1,0,0,0,0,0,0,0
5578,russia,10/13/1986,47.3,32.1,38.3,0.0,17.2,6.0,66.9,77.73,Partially cloudy,0,0,1,0,0,0,0,0,0
5579,russia,10/14/1986,53.3,39.9,44.6,0.0,16.1,6.0,23.8,78.2,Clear,1,0,0,0,0,0,0,0,0
5580,russia,10/15/1986,56.3,33.8,43.8,0.0,14.7,5.2,18.6,77.17,Clear,1,0,0,0,0,0,0,0,0
5581,russia,10/16/1986,54.7,35.5,45.7,0.0,11.4,5.5,28.5,71.31,Partially cloudy,0,0,1,0,0,0,0,0,0
5582,russia,10/17/1986,53.7,39.2,48.3,0.0,17.2,4.8,52.1,72.32,Partially cloudy,0,0,1,0,0,0,0,0,0
5583,russia,10/18/1986,45.9,29.3,38.8,0.0,16.0,5.5,10.4,73.7,Clear,1,0,0,0,0,0,0,0,0
5584,russia,10/19/1986,46.5,25.7,35.2,0.0,9.2,5.8,9.2,70.53,Clear,1,0,0,0,0,0,0,0,0
5585,russia,10/20/1986,46.5,28.5,38.6,0.0,12.7,6.2,15.1,63.61,Clear,1,0,0,0,0,0,0,0,0
5586,russia,10/21/1986,41.9,35.7,38.0,0.0,16.0,4.0,72.5,87.31,Partially cloudy,0,0,1,0,0,0,0,0,0
5587,russia,10/22/1986,51.9,41.1,46.6,0.0,10.4,1.9,82.7,97.12,Overcast,0,1,0,0,0,0,0,0,0
5588,russia,10/23/1986,49.2,37.5,43.6,0.0,19.7,3.9,67.9,88.29,Partially cloudy,0,0,1,0,0,0,0,0,0
5589,russia,10/24/1986,51.3,45.5,47.7,0.0,10.4,3.2,91.5,93.27,Overcast,0,1,0,0,0,0,0,0,0
5590,russia,10/25/1986,45.5,34.7,41.5,0.0,10.2,4.0,66.6,90.16,Partially cloudy,0,0,1,0,0,0,0,0,0
5591,russia,10/26/1986,43.0,27.5,34.4,0.0,6.9,4.7,4.2,84.74,Clear,1,0,0,0,0,0,0,0,0
5592,russia,10/27/1986,43.3,27.5,33.2,0.0,5.7,4.0,11.7,88.69,Clear,1,0,0,0,0,0,0,0,0
5593,russia,10/28/1986,39.2,26.4,31.9,0.0,8.0,2.7,39.2,90.26,Partially cloudy,0,0,1,0,0,0,0,0,0
5594,russia,10/29/1986,32.1,28.5,30.6,0.0,9.2,2.2,82.3,87.59,Overcast,0,1,0,0,0,0,0,0,0
5595,russia,10/30/1986,34.8,28.5,31.2,0.0,10.4,5.0,99.8,80.16,Overcast,0,1,0,0,0,0,0,0,0
5596,russia,10/31/1986,36.9,33.0,35.1,0.0,10.6,5.0,96.5,79.6,Overcast,0,1,0,0,0,0,0,0,0
5597,russia,11/01/1986,38.7,34.6,36.4,0.0,16.1,4.1,99.6,82.83,Overcast,0,1,0,0,0,0,0,0,0
5598,russia,11/02/1986,39.3,35.7,37.8,0.0,11.7,3.3,99.6,88.32,Overcast,0,1,0,0,0,0,0,0,0
5599,russia,11/03/1986,40.5,33.0,38.7,0.0,17.2,3.9,97.2,90.35,Overcast,0,1,0,0,0,0,0,0,0
5600,russia,11/04/1986,33.5,30.3,32.2,0.0,16.0,3.6,80.1,90.88,Overcast,0,1,0,0,0,0,0,0,0
5601,russia,11/05/1986,33.0,23.8,29.4,0.0,10.4,6.4,52.6,79.76,Partially cloudy,0,0,1,0,0,0,0,0,0
5602,russia,11/06/1986,33.3,31.2,32.1,0.0,9.2,4.0,100.0,88.15,Overcast,0,1,0,0,0,0,0,0,0
5603,russia,11/07/1986,32.5,26.8,30.2,0.0,10.4,3.3,87.5,84.27,Overcast,0,1,0,0,0,0,0,0,0
5604,russia,11/08/1986,29.9,27.6,28.6,0.0,9.0,4.1,90.2,78.52,Overcast,0,1,0,0,0,0,0,0,0
5605,russia,11/09/1986,31.1,26.7,29.4,0.0,8.0,3.8,95.8,91.34,Overcast,0,1,0,0,0,0,0,0,0
5606,russia,11/10/1986,32.5,27.6,30.5,0.0,15.1,4.8,83.8,86.51,Overcast,0,1,0,0,0,0,0,0,0
5607,russia,11/11/1986,38.4,30.3,35.1,0.0,17.2,4.2,94.1,90.06,"Snow, Overcast",0,0,0,0,0,0,0,1,0
5608,russia,11/12/1986,44.1,34.7,39.5,0.0,18.8,3.0,77.7,89.33,Overcast,0,1,0,0,0,0,0,0,0
5609,russia,11/13/1986,42.2,28.5,33.7,0.0,24.2,5.3,75.3,70.12,Overcast,0,1,0,0,0,0,0,0,0
5610,russia,11/14/1986,30.9,24.9,27.3,0.0,20.0,6.4,19.8,65.99,Clear,1,0,0,0,0,0,0,0,0
5611,russia,11/15/1986,33.0,22.1,26.6,0.0,9.3,6.2,10.9,72.49,Clear,1,0,0,0,0,0,0,0,0
5612,russia,11/16/1986,32.0,19.4,26.1,0.0,6.9,6.1,54.6,79.91,Partially cloudy,0,0,1,0,0,0,0,0,0
5613,russia,11/17/1986,32.9,30.3,31.7,0.0,12.7,2.0,98.7,92.74,Overcast,0,1,0,0,0,0,0,0,0
5614,russia,11/18/1986,33.5,30.3,31.9,0.0,10.2,2.2,93.0,93.33,Overcast,0,1,0,0,0,0,0,0,0
5615,russia,11/19/1986,34.1,31.2,32.4,0.0,10.6,3.8,85.5,87.85,Overcast,0,1,0,0,0,0,0,0,0
5616,russia,11/20/1986,34.3,31.2,32.3,0.0,16.0,2.5,95.7,87.3,Overcast,0,1,0,0,0,0,0,0,0
5617,russia,11/21/1986,32.5,30.0,31.3,0.0,18.3,2.1,93.4,96.57,Overcast,0,1,0,0,0,0,0,0,0
5618,russia,11/22/1986,34.3,31.2,32.8,0.0,17.2,2.6,97.6,95.23,Overcast,0,1,0,0,0,0,0,0,0
5619,russia,11/23/1986,33.8,18.6,28.4,0.0,13.9,6.0,64.7,78.16,Partially cloudy,0,0,1,0,0,0,0,0,0
5620,russia,11/24/1986,23.4,13.2,17.5,0.0,10.2,4.6,1.4,80.03,Clear,1,0,0,0,0,0,0,0,0
5621,russia,11/25/1986,23.2,13.2,17.6,0.0,16.6,5.3,14.3,71.76,Clear,1,0,0,0,0,0,0,0,0
5622,russia,11/26/1986,30.3,16.8,23.5,0.0,16.1,4.1,81.9,86.43,Overcast,0,1,0,0,0,0,0,0,0
5623,russia,11/27/1986,34.2,29.4,32.0,0.0,16.1,2.3,96.8,93.61,Overcast,0,1,0,0,0,0,0,0,0
5624,russia,11/28/1986,34.8,30.3,32.9,0.0,10.2,2.9,88.1,94.38,Overcast,0,1,0,0,0,0,0,0,0
5625,russia,11/29/1986,36.6,33.9,35.0,0.0,15.1,3.4,99.3,89.19,Overcast,0,1,0,0,0,0,0,0,0
5626,russia,11/30/1986,39.2,27.4,35.3,0.0,17.8,5.8,51.4,82.08,Partially cloudy,0,0,1,0,0,0,0,0,0
