Entity,Code,Year,Annual CO₂ emissions (Global Carbon Project (2017)) (million tonnes)
Azerbaijan,AZE,1939,0
Azerbaijan,AZE,1940,0
Azerbaijan,AZE,1941,0
Azerbaijan,AZE,1942,0
Azerbaijan,AZE,1943,0
Azerbaijan,AZE,1944,0
Azerbaijan,AZE,1945,0
Azerbaijan,AZE,1946,0
Azerbaijan,AZE,1947,0
Azerbaijan,AZE,1948,0
Azerbaijan,AZE,1949,0
Azerbaijan,AZE,1950,0
Azerbaijan,AZE,1951,0
Azerbaijan,AZE,1952,0
Azerbaijan,AZE,1953,0
Azerbaijan,AZE,1954,0
Azerbaijan,AZE,1955,0
Azerbaijan,AZE,1956,0
Azerbaijan,AZE,1957,0
Azerbaijan,AZE,1958,0
Azerbaijan,AZE,1959,23.13
Azerbaijan,AZE,1960,24.08
Azerbaijan,AZE,1961,24.83
Azerbaijan,AZE,1962,26.06
Azerbaijan,AZE,1963,27.95
Azerbaijan,AZE,1964,29.72
Azerbaijan,AZE,1965,31.53
Azerbaijan,AZE,1966,33.3
Azerbaijan,AZE,1967,34.82
Azerbaijan,AZE,1968,35.8
Azerbaijan,AZE,1969,37.28
Azerbaijan,AZE,1970,39.21
Azerbaijan,AZE,1971,41.62
Azerbaijan,AZE,1972,43.8
Azerbaijan,AZE,1973,45.65
Azerbaijan,AZE,1974,47.4
Azerbaijan,AZE,1975,49.83
Azerbaijan,AZE,1976,51.76
Azerbaijan,AZE,1977,53.52
Azerbaijan,AZE,1978,55.36
Azerbaijan,AZE,1979,55.82
Azerbaijan,AZE,1980,58.02
Azerbaijan,AZE,1981,56.93
Azerbaijan,AZE,1982,58
Azerbaijan,AZE,1983,58.84
Azerbaijan,AZE,1984,59.36
Azerbaijan,AZE,1985,64.02
Azerbaijan,AZE,1986,64.2
Azerbaijan,AZE,1987,66.9
Azerbaijan,AZE,1988,68.74
Azerbaijan,AZE,1989,67.3
Azerbaijan,AZE,1990,63.1
Azerbaijan,AZE,1991,60.82
Azerbaijan,AZE,1992,56.19
Azerbaijan,AZE,1993,48.41
Azerbaijan,AZE,1994,41.94
Azerbaijan,AZE,1995,33.31
Azerbaijan,AZE,1996,31.23
Azerbaijan,AZE,1997,29.78
Azerbaijan,AZE,1998,31.65
Azerbaijan,AZE,1999,28.55
Azerbaijan,AZE,2000,29.48
Azerbaijan,AZE,2001,28.75
Azerbaijan,AZE,2002,29.59
Azerbaijan,AZE,2003,30.59
Azerbaijan,AZE,2004,32.06
Azerbaijan,AZE,2005,34.31
Azerbaijan,AZE,2006,39.14
Azerbaijan,AZE,2007,30.48
Azerbaijan,AZE,2008,35.47
Azerbaijan,AZE,2009,31.88
Azerbaijan,AZE,2010,30.65
Azerbaijan,AZE,2011,33.42
Azerbaijan,AZE,2012,35.53
Azerbaijan,AZE,2013,35.61
Azerbaijan,AZE,2014,37.46
Azerbaijan,AZE,2015,40.46
Azerbaijan,AZE,2016,40.21
Bahamas,BHS,1751,0
Bahamas,BHS,1752,0
Bahamas,BHS,1753,0
Bahamas,BHS,1754,0
Bahamas,BHS,1755,0
Bahamas,BHS,1756,0
Bahamas,BHS,1757,0
Bahamas,BHS,1758,0
Bahamas,BHS,1759,0
Bahamas,BHS,1760,0
Bahamas,BHS,1761,0
Bahamas,BHS,1762,0
Bahamas,BHS,1763,0
Bahamas,BHS,1764,0
Bahamas,BHS,1765,0
Bahamas,BHS,1766,0
Bahamas,BHS,1767,0
Bahamas,BHS,1768,0
Bahamas,BHS,1769,0
Bahamas,BHS,1770,0
Bahamas,BHS,1771,0
Bahamas,BHS,1772,0
Bahamas,BHS,1773,0
Bahamas,BHS,1774,0
Bahamas,BHS,1775,0
Bahamas,BHS,1776,0
Bahamas,BHS,1777,0
Bahamas,BHS,1778,0
Bahamas,BHS,1779,0
Bahamas,BHS,1780,0
Bahamas,BHS,1781,0
Bahamas,BHS,1782,0
Bahamas,BHS,1783,0
Bahamas,BHS,1784,0
Bahamas,BHS,1785,0
Bahamas,BHS,1786,0
Bahamas,BHS,1787,0
Bahamas,BHS,1788,0
Bahamas,BHS,1789,0
Bahamas,BHS,1790,0
Bahamas,BHS,1791,0
Bahamas,BHS,1792,0
Bahamas,BHS,1793,0
Bahamas,BHS,1794,0
Bahamas,BHS,1795,0
Bahamas,BHS,1796,0
Bahamas,BHS,1797,0
Bahamas,BHS,1798,0
Bahamas,BHS,1799,0
Bahamas,BHS,1800,0
Bahamas,BHS,1801,0
Bahamas,BHS,1802,0
Bahamas,BHS,1803,0
Bahamas,BHS,1804,0
Bahamas,BHS,1805,0
Bahamas,BHS,1806,0
Bahamas,BHS,1807,0
Bahamas,BHS,1808,0
Bahamas,BHS,1809,0
Bahamas,BHS,1810,0
Bahamas,BHS,1811,0
Bahamas,BHS,1812,0
Bahamas,BHS,1813,0
Bahamas,BHS,1814,0
Bahamas,BHS,1815,0
Bahamas,BHS,1816,0
Bahamas,BHS,1817,0
Bahamas,BHS,1818,0
Bahamas,BHS,1819,0
Bahamas,BHS,1820,0
Bahamas,BHS,1821,0
Bahamas,BHS,1822,0
Bahamas,BHS,1823,0
Bahamas,BHS,1824,0
Bahamas,BHS,1825,0
Bahamas,BHS,1826,0
Bahamas,BHS,1827,0
Bahamas,BHS,1828,0
Bahamas,BHS,1829,0
Bahamas,BHS,1830,0
Bahamas,BHS,1831,0
Bahamas,BHS,1832,0
Bahamas,BHS,1833,0
Bahamas,BHS,1834,0
Bahamas,BHS,1835,0
Bahamas,BHS,1836,0
Bahamas,BHS,1837,0
Bahamas,BHS,1838,0
Bahamas,BHS,1839,0
Bahamas,BHS,1840,0
Bahamas,BHS,1841,0
Bahamas,BHS,1842,0
Bahamas,BHS,1843,0
Bahamas,BHS,1844,0
Bahamas,BHS,1845,0
Bahamas,BHS,1846,0
Bahamas,BHS,1847,0
Bahamas,BHS,1848,0
Bahamas,BHS,1849,0
Bahamas,BHS,1850,0
Bahamas,BHS,1851,0
Bahamas,BHS,1852,0
Bahamas,BHS,1853,0
Bahamas,BHS,1854,0
Bahamas,BHS,1855,0
Bahamas,BHS,1856,0
Bahamas,BHS,1857,0
Bahamas,BHS,1858,0
Bahamas,BHS,1859,0
Bahamas,BHS,1860,0
Bahamas,BHS,1861,0
Bahamas,BHS,1862,0
Bahamas,BHS,1863,0
Bahamas,BHS,1864,0
Bahamas,BHS,1865,0
Bahamas,BHS,1866,0
Bahamas,BHS,1867,0
Bahamas,BHS,1868,0
Bahamas,BHS,1869,0
Bahamas,BHS,1870,0
Bahamas,BHS,1871,0
Bahamas,BHS,1872,0
Bahamas,BHS,1873,0
Bahamas,BHS,1874,0
Bahamas,BHS,1875,0
Bahamas,BHS,1876,0
Bahamas,BHS,1877,0
Bahamas,BHS,1878,0
Bahamas,BHS,1879,0
Bahamas,BHS,1880,0
Bahamas,BHS,1881,0
Bahamas,BHS,1882,0
Bahamas,BHS,1883,0
Bahamas,BHS,1884,0
Bahamas,BHS,1885,0
Bahamas,BHS,1886,0
Bahamas,BHS,1887,0
Bahamas,BHS,1888,0
Bahamas,BHS,1889,0
Bahamas,BHS,1890,0
Bahamas,BHS,1891,0
Bahamas,BHS,1892,0
Bahamas,BHS,1893,0
Bahamas,BHS,1894,0
Bahamas,BHS,1895,0
Bahamas,BHS,1896,0
Bahamas,BHS,1897,0
Bahamas,BHS,1898,0
Bahamas,BHS,1899,0
Bahamas,BHS,1900,0
Bahamas,BHS,1901,0
Bahamas,BHS,1902,0
Bahamas,BHS,1903,0
Bahamas,BHS,1904,0
Bahamas,BHS,1905,0
Bahamas,BHS,1906,0
Bahamas,BHS,1907,0
Bahamas,BHS,1908,0
Bahamas,BHS,1909,0
Bahamas,BHS,1910,0
Bahamas,BHS,1911,0
Bahamas,BHS,1912,0
Bahamas,BHS,1913,0
Bahamas,BHS,1914,0
Bahamas,BHS,1915,0
Bahamas,BHS,1916,0
Bahamas,BHS,1917,0
Bahamas,BHS,1918,0
Bahamas,BHS,1919,0
Bahamas,BHS,1920,0
Bahamas,BHS,1921,0
Bahamas,BHS,1922,0
Bahamas,BHS,1923,0
Bahamas,BHS,1924,0
Bahamas,BHS,1925,0
Bahamas,BHS,1926,0
Bahamas,BHS,1927,0
Bahamas,BHS,1928,0
Bahamas,BHS,1929,0
Bahamas,BHS,1930,0
Bahamas,BHS,1931,0
Bahamas,BHS,1932,0
Bahamas,BHS,1933,0
Bahamas,BHS,1934,0
Bahamas,BHS,1935,0
Bahamas,BHS,1936,0
Bahamas,BHS,1937,0
Bahamas,BHS,1938,0
Bahamas,BHS,1939,0
Bahamas,BHS,1940,0
Bahamas,BHS,1941,0
Bahamas,BHS,1942,0
Bahamas,BHS,1943,0
Bahamas,BHS,1944,0
Bahamas,BHS,1945,0
Bahamas,BHS,1946,0
Bahamas,BHS,1947,0
Bahamas,BHS,1948,0
Bahamas,BHS,1949,0
Bahamas,BHS,1950,0.05505
Bahamas,BHS,1951,0.06606
Bahamas,BHS,1952,0.07707
Bahamas,BHS,1953,0.08074
Bahamas,BHS,1954,0.08441
Bahamas,BHS,1955,0.12845
Bahamas,BHS,1956,0.13946
Bahamas,BHS,1957,0.17616
Bahamas,BHS,1958,0.17983
Bahamas,BHS,1959,0.26
Bahamas,BHS,1960,0.41
Bahamas,BHS,1961,0.55
Bahamas,BHS,1962,0.73
Bahamas,BHS,1963,0.71
Bahamas,BHS,1964,1.08
Bahamas,BHS,1965,1.32
Bahamas,BHS,1966,1.09
Bahamas,BHS,1967,1.7
Bahamas,BHS,1968,1.63
Bahamas,BHS,1969,1.74
Bahamas,BHS,1970,2.57
Bahamas,BHS,1971,6.73
Bahamas,BHS,1972,6.49
Bahamas,BHS,1973,7.87
Bahamas,BHS,1974,7.38
Bahamas,BHS,1975,8.25
Bahamas,BHS,1976,6.46
Bahamas,BHS,1977,9.71
Bahamas,BHS,1978,6.6
Bahamas,BHS,1979,6.92
Bahamas,BHS,1980,7.98
Bahamas,BHS,1981,2.8
Bahamas,BHS,1982,2.26
Bahamas,BHS,1983,2.02
Bahamas,BHS,1984,1.85
Bahamas,BHS,1985,1.51
Bahamas,BHS,1986,1.41
Bahamas,BHS,1987,1.42
Bahamas,BHS,1988,1.54
Bahamas,BHS,1989,1.95
Bahamas,BHS,1990,1.95
Bahamas,BHS,1991,1.78
Bahamas,BHS,1992,1.79
Bahamas,BHS,1993,1.7
Bahamas,BHS,1994,1.69
Bahamas,BHS,1995,1.68
Bahamas,BHS,1996,1.67
Bahamas,BHS,1997,1.36
Bahamas,BHS,1998,1.68
Bahamas,BHS,1999,1.67
Bahamas,BHS,2000,1.67
Bahamas,BHS,2001,1.57
Bahamas,BHS,2002,1.58
Bahamas,BHS,2003,1.52
Bahamas,BHS,2004,1.72
Bahamas,BHS,2005,1.74
Bahamas,BHS,2006,1.66
Bahamas,BHS,2007,1.69
Bahamas,BHS,2008,1.49
Bahamas,BHS,2009,1.64
Bahamas,BHS,2010,1.65
Bahamas,BHS,2011,1.86
Bahamas,BHS,2012,1.97
Bahamas,BHS,2013,2.8
Bahamas,BHS,2014,2.41
Bahamas,BHS,2015,2.52
Bahamas,BHS,2016,2.55
Bahrain,BHR,1751,0
Bahrain,BHR,1752,0
Bahrain,BHR,1753,0
Bahrain,BHR,1754,0
Bahrain,BHR,1755,0
Bahrain,BHR,1756,0
Bahrain,BHR,1757,0
Bahrain,BHR,1758,0
Bahrain,BHR,1759,0
Bahrain,BHR,1760,0
Bahrain,BHR,1761,0
Bahrain,BHR,1762,0
Bahrain,BHR,1763,0
Bahrain,BHR,1764,0
Bahrain,BHR,1765,0
Bahrain,BHR,1766,0
Bahrain,BHR,1767,0
Bahrain,BHR,1768,0
Bahrain,BHR,1769,0
Bahrain,BHR,1770,0
Bahrain,BHR,1771,0
Bahrain,BHR,1772,0
Bahrain,BHR,1773,0
Bahrain,BHR,1774,0
Bahrain,BHR,1775,0
Bahrain,BHR,1776,0
Bahrain,BHR,1777,0
Bahrain,BHR,1778,0
Bahrain,BHR,1779,0
Bahrain,BHR,1780,0
Bahrain,BHR,1781,0
Bahrain,BHR,1782,0
Bahrain,BHR,1783,0
Bahrain,BHR,1784,0
Bahrain,BHR,1785,0
Bahrain,BHR,1786,0
Bahrain,BHR,1787,0
Bahrain,BHR,1788,0
Bahrain,BHR,1789,0
Bahrain,BHR,1790,0
Bahrain,BHR,1791,0
Bahrain,BHR,1792,0
Bahrain,BHR,1793,0
Bahrain,BHR,1794,0
Bahrain,BHR,1795,0
Bahrain,BHR,1796,0
Bahrain,BHR,1797,0
Bahrain,BHR,1798,0
Bahrain,BHR,1799,0
Bahrain,BHR,1800,0
Bahrain,BHR,1801,0
Bahrain,BHR,1802,0
Bahrain,BHR,1803,0
Bahrain,BHR,1804,0
Bahrain,BHR,1805,0
Bahrain,BHR,1806,0
Bahrain,BHR,1807,0
Bahrain,BHR,1808,0
Bahrain,BHR,1809,0
Bahrain,BHR,1810,0
Bahrain,BHR,1811,0
Bahrain,BHR,1812,0
Bahrain,BHR,1813,0
Bahrain,BHR,1814,0
Bahrain,BHR,1815,0
Bahrain,BHR,1816,0
Bahrain,BHR,1817,0
Bahrain,BHR,1818,0
Bahrain,BHR,1819,0
Bahrain,BHR,1820,0
Bahrain,BHR,1821,0
Bahrain,BHR,1822,0
Bahrain,BHR,1823,0
Bahrain,BHR,1824,0
Bahrain,BHR,1825,0
Bahrain,BHR,1826,0
Bahrain,BHR,1827,0
Bahrain,BHR,1828,0
Bahrain,BHR,1829,0
Bahrain,BHR,1830,0
Bahrain,BHR,1831,0
Bahrain,BHR,1832,0
Bahrain,BHR,1833,0
Bahrain,BHR,1834,0
Bahrain,BHR,1835,0
Bahrain,BHR,1836,0
Bahrain,BHR,1837,0
Bahrain,BHR,1838,0
Bahrain,BHR,1839,0
Bahrain,BHR,1840,0
Bahrain,BHR,1841,0
Bahrain,BHR,1842,0
Bahrain,BHR,1843,0
Bahrain,BHR,1844,0
Bahrain,BHR,1845,0
Bahrain,BHR,1846,0
Bahrain,BHR,1847,0
Bahrain,BHR,1848,0
Bahrain,BHR,1849,0
Bahrain,BHR,1850,0
Bahrain,BHR,1851,0
Bahrain,BHR,1852,0
Bahrain,BHR,1853,0
Bahrain,BHR,1854,0
Bahrain,BHR,1855,0
Bahrain,BHR,1856,0
Bahrain,BHR,1857,0
Bahrain,BHR,1858,0
Bahrain,BHR,1859,0
Bahrain,BHR,1860,0
Bahrain,BHR,1861,0
Bahrain,BHR,1862,0
Bahrain,BHR,1863,0
Bahrain,BHR,1864,0
Bahrain,BHR,1865,0
Bahrain,BHR,1866,0
Bahrain,BHR,1867,0
Bahrain,BHR,1868,0
Bahrain,BHR,1869,0
Bahrain,BHR,1870,0
Bahrain,BHR,1871,0
Bahrain,BHR,1872,0
Bahrain,BHR,1873,0
Bahrain,BHR,1874,0
Bahrain,BHR,1875,0
Bahrain,BHR,1876,0
Bahrain,BHR,1877,0
Bahrain,BHR,1878,0
Bahrain,BHR,1879,0
Bahrain,BHR,1880,0
Bahrain,BHR,1881,0
Bahrain,BHR,1882,0
Bahrain,BHR,1883,0
Bahrain,BHR,1884,0
Bahrain,BHR,1885,0
Bahrain,BHR,1886,0
Bahrain,BHR,1887,0
Bahrain,BHR,1888,0
Bahrain,BHR,1889,0
Bahrain,BHR,1890,0
Bahrain,BHR,1891,0
Bahrain,BHR,1892,0
Bahrain,BHR,1893,0
Bahrain,BHR,1894,0
Bahrain,BHR,1895,0
Bahrain,BHR,1896,0
Bahrain,BHR,1897,0
Bahrain,BHR,1898,0
Bahrain,BHR,1899,0
Bahrain,BHR,1900,0
Bahrain,BHR,1901,0
Bahrain,BHR,1902,0
Bahrain,BHR,1903,0
Bahrain,BHR,1904,0
Bahrain,BHR,1905,0
Bahrain,BHR,1906,0
Bahrain,BHR,1907,0
Bahrain,BHR,1908,0
Bahrain,BHR,1909,0
Bahrain,BHR,1910,0
Bahrain,BHR,1911,0
Bahrain,BHR,1912,0
Bahrain,BHR,1913,0
Bahrain,BHR,1914,0
Bahrain,BHR,1915,0
Bahrain,BHR,1916,0
Bahrain,BHR,1917,0
Bahrain,BHR,1918,0
Bahrain,BHR,1919,0
Bahrain,BHR,1920,0
Bahrain,BHR,1921,0
Bahrain,BHR,1922,0
Bahrain,BHR,1923,0
Bahrain,BHR,1924,0
Bahrain,BHR,1925,0
Bahrain,BHR,1926,0
Bahrain,BHR,1927,0
Bahrain,BHR,1928,0
Bahrain,BHR,1929,0
Bahrain,BHR,1930,0
Bahrain,BHR,1931,0
Bahrain,BHR,1932,0
Bahrain,BHR,1933,0.01101
Bahrain,BHR,1934,0.12111
Bahrain,BHR,1935,0.53215
Bahrain,BHR,1936,1.95244
Bahrain,BHR,1937,3.25896
Bahrain,BHR,1938,3.48283
Bahrain,BHR,1939,3.18923
Bahrain,BHR,1940,2.9727
Bahrain,BHR,1941,2.85526
Bahrain,BHR,1942,2.62038
Bahrain,BHR,1943,2.76351
Bahrain,BHR,1944,2.82223
Bahrain,BHR,1945,3.06812
Bahrain,BHR,1946,3.36539
Bahrain,BHR,1947,3.95626
Bahrain,BHR,1948,4.58383
Bahrain,BHR,1949,4.61686
Bahrain,BHR,1950,1.38359
Bahrain,BHR,1951,1.17807
Bahrain,BHR,1952,1.28817
Bahrain,BHR,1953,0.99824
Bahrain,BHR,1954,1.04595
Bahrain,BHR,1955,1.40561
Bahrain,BHR,1956,1.05696
Bahrain,BHR,1957,0.75602
Bahrain,BHR,1958,1.29184
Bahrain,BHR,1959,1.31
Bahrain,BHR,1960,0.58
Bahrain,BHR,1961,1.77
Bahrain,BHR,1962,1.59
Bahrain,BHR,1963,1.19
Bahrain,BHR,1964,1.6
Bahrain,BHR,1965,1.23
Bahrain,BHR,1966,0.65
Bahrain,BHR,1967,1
Bahrain,BHR,1968,1.1
Bahrain,BHR,1969,1.27
Bahrain,BHR,1970,2.59
Bahrain,BHR,1971,3.04
Bahrain,BHR,1972,3.68
Bahrain,BHR,1973,5.52
Bahrain,BHR,1974,5.4
Bahrain,BHR,1975,5.75
Bahrain,BHR,1976,6.57
Bahrain,BHR,1977,7.46
Bahrain,BHR,1978,7.76
Bahrain,BHR,1979,8.13
Bahrain,BHR,1980,7.88
Bahrain,BHR,1981,8.52
Bahrain,BHR,1982,9.83
Bahrain,BHR,1983,8.22
Bahrain,BHR,1984,9.2
Bahrain,BHR,1985,10.19
Bahrain,BHR,1986,11
Bahrain,BHR,1987,11.42
Bahrain,BHR,1988,12.15
Bahrain,BHR,1989,11.73
Bahrain,BHR,1990,12.42
Bahrain,BHR,1991,11.87
Bahrain,BHR,1992,10.89
Bahrain,BHR,1993,14.63
Bahrain,BHR,1994,14.78
Bahrain,BHR,1995,14.81
Bahrain,BHR,1996,15.61
Bahrain,BHR,1997,17.31
Bahrain,BHR,1998,18.39
Bahrain,BHR,1999,18
Bahrain,BHR,2000,18.63
Bahrain,BHR,2001,13.92
Bahrain,BHR,2002,15.69
Bahrain,BHR,2003,16.46
Bahrain,BHR,2004,17.5
Bahrain,BHR,2005,19.19
Bahrain,BHR,2006,18.81
Bahrain,BHR,2007,26.82
Bahrain,BHR,2008,29.74
Bahrain,BHR,2009,28.19
Bahrain,BHR,2010,29.24
Bahrain,BHR,2011,28.63
Bahrain,BHR,2012,26.65
Bahrain,BHR,2013,31.29
Bahrain,BHR,2014,31.31
Bahrain,BHR,2015,34.12
Bahrain,BHR,2016,34.93
Bangladesh,BGD,1751,0
Bangladesh,BGD,1752,0
Bangladesh,BGD,1753,0
Bangladesh,BGD,1754,0
Bangladesh,BGD,1755,0
Bangladesh,BGD,1756,0
Bangladesh,BGD,1757,0
Bangladesh,BGD,1758,0
Bangladesh,BGD,1759,0
Bangladesh,BGD,1760,0
Bangladesh,BGD,1761,0
Bangladesh,BGD,1762,0
Bangladesh,BGD,1763,0
Bangladesh,BGD,1764,0
Bangladesh,BGD,1765,0
Bangladesh,BGD,1766,0
Bangladesh,BGD,1767,0
Bangladesh,BGD,1768,0
Bangladesh,BGD,1769,0
Bangladesh,BGD,1770,0
Bangladesh,BGD,1771,0
Bangladesh,BGD,1772,0
Bangladesh,BGD,1773,0
Bangladesh,BGD,1774,0
Bangladesh,BGD,1775,0
Bangladesh,BGD,1776,0
Bangladesh,BGD,1777,0
Bangladesh,BGD,1778,0
Bangladesh,BGD,1779,0
Bangladesh,BGD,1780,0
Bangladesh,BGD,1781,0
Bangladesh,BGD,1782,0
Bangladesh,BGD,1783,0
Bangladesh,BGD,1784,0
Bangladesh,BGD,1785,0
Bangladesh,BGD,1786,0
Bangladesh,BGD,1787,0
Bangladesh,BGD,1788,0
Bangladesh,BGD,1789,0
Bangladesh,BGD,1790,0
Bangladesh,BGD,1791,0
Bangladesh,BGD,1792,0
Bangladesh,BGD,1793,0
Bangladesh,BGD,1794,0
Bangladesh,BGD,1795,0
Bangladesh,BGD,1796,0
Bangladesh,BGD,1797,0
Bangladesh,BGD,1798,0
Bangladesh,BGD,1799,0
Bangladesh,BGD,1800,0
Bangladesh,BGD,1801,0
Bangladesh,BGD,1802,0
Bangladesh,BGD,1803,0
Bangladesh,BGD,1804,0
Bangladesh,BGD,1805,0
Bangladesh,BGD,1806,0
Bangladesh,BGD,1807,0
Bangladesh,BGD,1808,0
Bangladesh,BGD,1809,0
Bangladesh,BGD,1810,0
Bangladesh,BGD,1811,0
Bangladesh,BGD,1812,0
Bangladesh,BGD,1813,0
Bangladesh,BGD,1814,0
Bangladesh,BGD,1815,0
Bangladesh,BGD,1816,0
Bangladesh,BGD,1817,0
Bangladesh,BGD,1818,0
Bangladesh,BGD,1819,0
Bangladesh,BGD,1820,0
Bangladesh,BGD,1821,0
Bangladesh,BGD,1822,0
Bangladesh,BGD,1823,0
Bangladesh,BGD,1824,0
Bangladesh,BGD,1825,0
Bangladesh,BGD,1826,0
Bangladesh,BGD,1827,0
Bangladesh,BGD,1828,0
Bangladesh,BGD,1829,0
Bangladesh,BGD,1830,0
Bangladesh,BGD,1831,0
Bangladesh,BGD,1832,0
Bangladesh,BGD,1833,0
Bangladesh,BGD,1834,0
Bangladesh,BGD,1835,0
Bangladesh,BGD,1836,0
Bangladesh,BGD,1837,0
Bangladesh,BGD,1838,0
Bangladesh,BGD,1839,0
Bangladesh,BGD,1840,0
Bangladesh,BGD,1841,0
Bangladesh,BGD,1842,0
Bangladesh,BGD,1843,0
Bangladesh,BGD,1844,0
Bangladesh,BGD,1845,0
Bangladesh,BGD,1846,0
Bangladesh,BGD,1847,0
Bangladesh,BGD,1848,0
Bangladesh,BGD,1849,0
Bangladesh,BGD,1850,0
Bangladesh,BGD,1851,0
Bangladesh,BGD,1852,0
Bangladesh,BGD,1853,0
Bangladesh,BGD,1854,0
Bangladesh,BGD,1855,0
Bangladesh,BGD,1856,0
Bangladesh,BGD,1857,0
Bangladesh,BGD,1858,0
Bangladesh,BGD,1859,0
Bangladesh,BGD,1860,0
Bangladesh,BGD,1861,0
Bangladesh,BGD,1862,0
Bangladesh,BGD,1863,0
Bangladesh,BGD,1864,0
Bangladesh,BGD,1865,0
Bangladesh,BGD,1866,0
Bangladesh,BGD,1867,0
Bangladesh,BGD,1868,0
Bangladesh,BGD,1869,0
Bangladesh,BGD,1870,0
Bangladesh,BGD,1871,0
Bangladesh,BGD,1872,0
Bangladesh,BGD,1873,0
Bangladesh,BGD,1874,0
Bangladesh,BGD,1875,0
Bangladesh,BGD,1876,0
Bangladesh,BGD,1877,0
Bangladesh,BGD,1878,0
Bangladesh,BGD,1879,0
Bangladesh,BGD,1880,0
Bangladesh,BGD,1881,0
Bangladesh,BGD,1882,0
Bangladesh,BGD,1883,0
Bangladesh,BGD,1884,0
Bangladesh,BGD,1885,0
Bangladesh,BGD,1886,0
Bangladesh,BGD,1887,0
Bangladesh,BGD,1888,0
Bangladesh,BGD,1889,0
Bangladesh,BGD,1890,0
Bangladesh,BGD,1891,0
Bangladesh,BGD,1892,0
Bangladesh,BGD,1893,0
Bangladesh,BGD,1894,0
Bangladesh,BGD,1895,0
Bangladesh,BGD,1896,0
Bangladesh,BGD,1897,0
Bangladesh,BGD,1898,0
Bangladesh,BGD,1899,0
Bangladesh,BGD,1900,0
Bangladesh,BGD,1901,0
Bangladesh,BGD,1902,0
Bangladesh,BGD,1903,0
Bangladesh,BGD,1904,0
Bangladesh,BGD,1905,0
Bangladesh,BGD,1906,0
Bangladesh,BGD,1907,0
Bangladesh,BGD,1908,0
Bangladesh,BGD,1909,0
Bangladesh,BGD,1910,0
Bangladesh,BGD,1911,0
Bangladesh,BGD,1912,0
Bangladesh,BGD,1913,0
Bangladesh,BGD,1914,0
Bangladesh,BGD,1915,0
Bangladesh,BGD,1916,0
Bangladesh,BGD,1917,0
Bangladesh,BGD,1918,0
Bangladesh,BGD,1919,0
Bangladesh,BGD,1920,0
Bangladesh,BGD,1921,0
Bangladesh,BGD,1922,0
Bangladesh,BGD,1923,0
Bangladesh,BGD,1924,0
Bangladesh,BGD,1925,0
Bangladesh,BGD,1926,0
Bangladesh,BGD,1927,0
Bangladesh,BGD,1928,0
Bangladesh,BGD,1929,0
Bangladesh,BGD,1930,0
Bangladesh,BGD,1931,0
Bangladesh,BGD,1932,0
Bangladesh,BGD,1933,0
Bangladesh,BGD,1934,0
Bangladesh,BGD,1935,0
Bangladesh,BGD,1936,0
Bangladesh,BGD,1937,0
Bangladesh,BGD,1938,0
Bangladesh,BGD,1939,0
Bangladesh,BGD,1940,0
Bangladesh,BGD,1941,0
Bangladesh,BGD,1942,0
Bangladesh,BGD,1943,0
Bangladesh,BGD,1944,0
Bangladesh,BGD,1945,0
Bangladesh,BGD,1946,0
Bangladesh,BGD,1947,0
Bangladesh,BGD,1948,0
Bangladesh,BGD,1949,0
Bangladesh,BGD,1950,0
Bangladesh,BGD,1951,0
Bangladesh,BGD,1952,0
Bangladesh,BGD,1953,0
Bangladesh,BGD,1954,0
Bangladesh,BGD,1955,0
Bangladesh,BGD,1956,0
Bangladesh,BGD,1957,0
Bangladesh,BGD,1958,0
Bangladesh,BGD,1959,1.84
Bangladesh,BGD,1960,2.21
Bangladesh,BGD,1961,2.29
Bangladesh,BGD,1962,2.52
Bangladesh,BGD,1963,2.89
Bangladesh,BGD,1964,2.97
Bangladesh,BGD,1965,3.12
Bangladesh,BGD,1966,3.18
Bangladesh,BGD,1967,3.37
Bangladesh,BGD,1968,3.87
Bangladesh,BGD,1969,3.75
Bangladesh,BGD,1970,3.8
Bangladesh,BGD,1971,3.61
Bangladesh,BGD,1972,3.51
Bangladesh,BGD,1973,4.55
Bangladesh,BGD,1974,4.66
Bangladesh,BGD,1975,4.87
Bangladesh,BGD,1976,5.57
Bangladesh,BGD,1977,5.81
Bangladesh,BGD,1978,6.01
Bangladesh,BGD,1979,6.64
Bangladesh,BGD,1980,7.63
Bangladesh,BGD,1981,7.93
Bangladesh,BGD,1982,8.59
Bangladesh,BGD,1983,8.23
Bangladesh,BGD,1984,9.12
Bangladesh,BGD,1985,10.23
Bangladesh,BGD,1986,11.45
Bangladesh,BGD,1987,11.85
Bangladesh,BGD,1988,13.53
Bangladesh,BGD,1989,13.44
Bangladesh,BGD,1990,15.52
Bangladesh,BGD,1991,15.93
Bangladesh,BGD,1992,17.73
Bangladesh,BGD,1993,17.39
Bangladesh,BGD,1994,18.95
Bangladesh,BGD,1995,22.8
Bangladesh,BGD,1996,24.01
Bangladesh,BGD,1997,25.04
Bangladesh,BGD,1998,24.03
Bangladesh,BGD,1999,25.22
Bangladesh,BGD,2000,27.85
Bangladesh,BGD,2001,32.43
Bangladesh,BGD,2002,33.68
Bangladesh,BGD,2003,35.64
Bangladesh,BGD,2004,37.67
Bangladesh,BGD,2005,39.45
Bangladesh,BGD,2006,43.51
